1.0,100000000.0
1.0,50000000.0
1.0,33333333.333333332
1.0,25000000.0
1.0,20000000.0
1.0,16666666.666666666
1.0,14285714.285714285
1.0,12500000.0
1.0,11111111.111111112
1.0,10000000.0
1.0,9090909.090909092
1.0,8333333.333333333
1.0,7692307.692307692
1.0,7142857.142857143
1.0,6666666.666666667
1.0,6250000.0
1.0,5882352.94117647
1.0,5555555.555555556
1.0,5263157.894736842
1.0,5000000.0
1.0,4761904.761904762
1.0,4545454.545454546
1.0,4347826.0869565215
1.0,4166666.6666666665
1.0,4000000.0
1.0,3846153.846153846
1.0,3703703.703703704
1.0,3571428.5714285714
1.0,3448275.8620689656
1.0,3333333.3333333335
1.0,3225806.4516129033
1.0,3125000.0
1.0,3030303.0303030303
1.0,2941176.470588235
1.0,2857142.8571428573
1.0,2777777.777777778
1.0,2702702.7027027025
1.0,2631578.947368421
1.0,2564102.564102564
1.0,2500000.0
1.0,2439024.3902439023
1.0,2380952.380952381
1.0,2325581.395348837
1.0,2272727.272727273
1.0,2222222.222222222
1.0,2173913.0434782607
1.0,2127659.574468085
1.0,2083333.3333333333
1.0,2040816.3265306123
1.0,2000000.0
1.0,1960784.3137254901
1.0,1923076.923076923
1.0,1886792.4528301887
1.0,1851851.851851852
1.0,1818181.8181818181
1.0,1785714.2857142857
1.0,1754385.9649122807
1.0,1724137.9310344828
1.0,1694915.2542372881
1.0,1666666.6666666667
1.0,1639344.262295082
1.0,1612903.2258064516
1.0,1587301.5873015872
1.0,1562500.0
1.0,1538461.5384615385
1.0,1515151.5151515151
1.0,1492537.3134328357
1.0,1470588.2352941176
1.0,1449275.3623188406
1.0,1428571.4285714286
1.0,1408450.704225352
1.0,1388888.888888889
1.0,1369863.01369863
1.0,1351351.3513513512
1.0,1333333.3333333333
1.0,1315789.4736842106
1.0,1298701.2987012987
1.0,1282051.282051282
1.0,1265822.7848101265
1.0,1250000.0
1.0,1234567.9012345679
1.0,1219512.1951219512
1.0,1204819.2771084337
1.0,1190476.1904761905
1.0,1176470.5882352942
1.0,1162790.6976744186
1.0,1149425.287356322
1.0,1136363.6363636365
1.0,1123595.5056179776
1.0,1111111.111111111
1.0,1098901.0989010988
1.0,1086956.5217391304
1.0,1075268.817204301
1.0,1063829.7872340425
1.0,1052631.5789473683
1.0,1041666.6666666666
1.0,1030927.8350515463
1.0,1020408.1632653062
1.0,1010101.0101010101
1.0,1000000.0
1.0,990099.0099009901
1.0,980392.1568627451
1.0,970873.786407767
1.0,961538.4615384615
1.0,952380.9523809524
1.0,943396.2264150943
1.0,934579.4392523364
1.0,925925.925925926
1.0,917431.1926605505
1.0,909090.9090909091
1.0,900900.900900901
1.0,892857.1428571428
1.0,884955.7522123894
1.0,877192.9824561403
1.0,869565.2173913043
1.0,862068.9655172414
1.0,854700.8547008547
1.0,847457.6271186441
1.0,840336.1344537815
1.0,833333.3333333334
1.0,826446.2809917355
1.0,819672.131147541
1.0,813008.1300813009
1.0,806451.6129032258
1.0,800000.0
1.0,793650.7936507936
1.0,787401.5748031496
1.0,781250.0
1.0,775193.7984496125
1.0,769230.7692307692
1.0,763358.7786259542
1.0,757575.7575757576
1.0,751879.6992481203
1.0,746268.6567164179
1.0,740740.7407407408
1.0,735294.1176470588
1.0,729927.00729927
1.0,724637.6811594203
1.0,719424.4604316547
1.0,714285.7142857143
1.0,709219.8581560283
1.0,704225.352112676
1.0,699300.6993006993
1.0,694444.4444444445
1.0,689655.1724137932
1.0,684931.506849315
1.0,680272.1088435374
1.0,675675.6756756756
1.0,671140.9395973154
1.0,666666.6666666666
1.0,662251.655629139
1.0,657894.7368421053
1.0,653594.7712418301
1.0,649350.6493506493
1.0,645161.2903225806
1.0,641025.641025641
1.0,636942.6751592357
1.0,632911.3924050633
1.0,628930.8176100629
1.0,625000.0
1.0,621118.0124223602
1.0,617283.9506172839
1.0,613496.9325153375
1.0,609756.0975609756
1.0,606060.6060606061
1.0,602409.6385542168
1.0,598802.3952095809
1.0,595238.0952380953
1.0,591715.976331361
1.0,588235.2941176471
1.0,584795.3216374269
1.0,581395.3488372093
1.0,578034.6820809249
1.0,574712.643678161
1.0,571428.5714285715
1.0,568181.8181818182
1.0,564971.7514124294
1.0,561797.7528089888
1.0,558659.217877095
1.0,555555.5555555555
1.0,552486.1878453039
1.0,549450.5494505494
1.0,546448.087431694
1.0,543478.2608695652
1.0,540540.5405405406
1.0,537634.4086021505
1.0,534759.3582887701
1.0,531914.8936170213
1.0,529100.5291005292
1.0,526315.7894736842
1.0,523560.20942408376
1.0,520833.3333333333
1.0,518134.71502590674
1.0,515463.91752577317
1.0,512820.5128205128
1.0,510204.0816326531
1.0,507614.21319796954
1.0,505050.50505050505
1.0,502512.5628140704
1.0,500000.0
1.0,497512.43781094527
1.0,495049.50495049503
1.0,492610.83743842365
1.0,490196.07843137253
1.0,487804.8780487805
1.0,485436.8932038835
1.0,483091.78743961354
1.0,480769.23076923075
1.0,478468.8995215311
1.0,476190.4761904762
1.0,473933.6492890995
1.0,471698.11320754717
1.0,469483.56807511736
1.0,467289.7196261682
1.0,465116.27906976745
1.0,462962.962962963
1.0,460829.4930875576
1.0,458715.59633027524
1.0,456621.00456621003
1.0,454545.45454545453
1.0,452488.6877828054
1.0,450450.4504504505
1.0,448430.4932735426
1.0,446428.5714285714
1.0,444444.44444444444
1.0,442477.8761061947
1.0,440528.6343612335
1.0,438596.49122807017
1.0,436681.22270742356
1.0,434782.60869565216
1.0,432900.4329004329
1.0,431034.4827586207
1.0,429184.5493562232
1.0,427350.4273504274
1.0,425531.91489361704
1.0,423728.81355932204
1.0,421940.9282700422
1.0,420168.06722689077
1.0,418410.04184100416
1.0,416666.6666666667
1.0,414937.7593360996
1.0,413223.14049586776
1.0,411522.633744856
1.0,409836.0655737705
1.0,408163.2653061224
1.0,406504.0650406504
1.0,404858.2995951417
1.0,403225.8064516129
1.0,401606.4257028112
1.0,400000.0
1.0,398406.374501992
1.0,396825.3968253968
1.0,395256.9169960474
1.0,393700.7874015748
1.0,392156.862745098
1.0,390625.0
1.0,389105.05836575874
1.0,387596.8992248062
1.0,386100.3861003861
1.0,384615.3846153846
1.0,383141.7624521073
1.0,381679.3893129771
1.0,380228.1368821293
1.0,378787.8787878788
1.0,377358.4905660377
1.0,375939.84962406015
1.0,374531.8352059925
1.0,373134.32835820894
1.0,371747.2118959108
1.0,370370.3703703704
1.0,369003.69003690034
1.0,367647.0588235294
1.0,366300.3663003663
1.0,364963.503649635
1.0,363636.36363636365
1.0,362318.84057971014
1.0,361010.83032490977
1.0,359712.23021582735
1.0,358422.93906810036
1.0,357142.85714285716
1.0,355871.88612099644
1.0,354609.92907801416
1.0,353356.89045936393
1.0,352112.676056338
1.0,350877.1929824561
1.0,349650.34965034964
1.0,348432.0557491289
1.0,347222.22222222225
1.0,346020.76124567474
1.0,344827.5862068966
1.0,343642.6116838488
1.0,342465.7534246575
1.0,341296.92832764506
1.0,340136.0544217687
1.0,338983.0508474576
1.0,337837.8378378378
1.0,336700.3367003367
1.0,335570.4697986577
1.0,334448.16053511703
1.0,333333.3333333333
1.0,332225.9136212625
1.0,331125.8278145695
1.0,330033.00330033
1.0,328947.36842105264
1.0,327868.8524590164
1.0,326797.38562091504
1.0,325732.8990228013
1.0,324675.32467532466
1.0,323624.59546925564
1.0,322580.6451612903
1.0,321543.40836012864
1.0,320512.8205128205
1.0,319488.8178913738
1.0,318471.33757961786
1.0,317460.31746031746
1.0,316455.69620253163
1.0,315457.4132492113
1.0,314465.40880503145
1.0,313479.6238244514
1.0,312500.0
1.0,311526.4797507788
1.0,310559.0062111801
1.0,309597.52321981423
1.0,308641.97530864197
1.0,307692.3076923077
1.0,306748.46625766874
1.0,305810.39755351684
1.0,304878.0487804878
1.0,303951.36778115504
1.0,303030.30303030304
1.0,302114.80362537765
1.0,301204.8192771084
1.0,300300.3003003003
1.0,299401.19760479045
1.0,298507.46268656716
1.0,297619.04761904763
1.0,296735.9050445104
1.0,295857.9881656805
1.0,294985.2507374631
1.0,294117.64705882355
1.0,293255.1319648094
1.0,292397.6608187134
1.0,291545.1895043732
1.0,290697.67441860464
1.0,289855.0724637681
1.0,289017.34104046243
1.0,288184.43804034585
1.0,287356.3218390805
1.0,286532.9512893983
1.0,285714.28571428574
1.0,284900.2849002849
1.0,284090.9090909091
1.0,283286.11898017
1.0,282485.8757062147
1.0,281690.1408450704
1.0,280898.8764044944
1.0,280112.0448179272
1.0,279329.6089385475
1.0,278551.53203342616
1.0,277777.77777777775
1.0,277008.3102493075
1.0,276243.09392265195
1.0,275482.09366391186
1.0,274725.2747252747
1.0,273972.602739726
1.0,273224.043715847
1.0,272479.5640326975
1.0,271739.1304347826
1.0,271002.7100271003
1.0,270270.2702702703
1.0,269541.77897574124
1.0,268817.20430107525
1.0,268096.5147453083
1.0,267379.67914438504
1.0,266666.6666666667
1.0,265957.44680851063
1.0,265251.98938992043
1.0,264550.2645502646
1.0,263852.2427440633
1.0,263157.8947368421
1.0,262467.19160104985
1.0,261780.10471204188
1.0,261096.60574412532
1.0,260416.66666666666
1.0,259740.25974025973
1.0,259067.35751295337
1.0,258397.93281653748
1.0,257731.95876288658
1.0,257069.4087403599
1.0,256410.2564102564
1.0,255754.4757033248
1.0,255102.04081632654
1.0,254452.9262086514
1.0,253807.10659898477
1.0,253164.55696202532
1.0,252525.25252525252
1.0,251889.16876574306
1.0,251256.2814070352
1.0,250626.5664160401
1.0,250000.0
1.0,249376.55860349128
1.0,248756.21890547263
1.0,248138.95781637717
1.0,247524.75247524751
1.0,246913.58024691357
1.0,246305.41871921183
1.0,245700.2457002457
1.0,245098.03921568627
1.0,244498.77750611247
1.0,243902.43902439025
1.0,243309.00243309003
